id,title,url,is_paid,price,is_practice_test_course,headline,language,name_from_site,rating,category,what_u_learn,description,concat_text
918870,HTML CSS Modern Responsive Website from Scratch 2023,/course/html-css-learn-to-create-a-website-from-scratch/,False,Free,False,Step by step guide to learning the fundamental building blocks of web development. Learn how to create HTML and CSS code,English,HTML CSS Modern Responsive Website from Scratch 2023,4.4,"Development,Web Development,CSS","create a website from scratch
have knowledge of resources used to create websites
understanding of HTML and CSS",,"HTML CSS Modern Responsive Website from Scratch 2023. 
 Step by step guide to learning the fundamental building blocks of web development. Learn how to create HTML and CSS code. 
 Development,Web Development,CSS. 
 create a website from scratch
have knowledge of resources used to create websites
understanding of HTML and CSS. 
 "
212400,Advanced Backend Web Development,/course/refactoru-adv-backend-dev/,False,Free,False,"We will also look at the basics of Coffeescript, a quick and powerful way to write Javascript. ",English,Advanced Backend Web Development,4.6,"Development,Web Development,Back End Web Development","Course Goal: Learn how to improve development productivity with task runners and preprocessors
Use Sockets for real-time client-server communication
Use CoffeeScript to improve writing JavaScript
Automate multiple tasks using Grunt",,"Advanced Backend Web Development. 
 We will also look at the basics of Coffeescript, a quick and powerful way to write Javascript. . 
 Development,Web Development,Back End Web Development. 
 Course Goal: Learn how to improve development productivity with task runners and preprocessors
Use Sockets for real-time client-server communication
Use CoffeeScript to improve writing JavaScript
Automate multiple tasks using Grunt. 
 "
5311548,How to become a Data Analyst,/course/how-to-become-a-data-analyst/,False,Free,False,Every step you need to land your first Data Analytics Job,English,How to become a Data Analyst,4.6,"Development,Database Design & Development,Data Analysis","The Demand & Salary for Data Analysts
Skills & Certifications needed to be a Data Analyst
How to Create your Data Analytics Portfolio
How to Apply for Data Analyst jobs",,"How to become a Data Analyst. 
 Every step you need to land your first Data Analytics Job. 
 Development,Database Design & Development,Data Analysis. 
 The Demand & Salary for Data Analysts
Skills & Certifications needed to be a Data Analyst
How to Create your Data Analytics Portfolio
How to Apply for Data Analyst jobs. 
 "
4507742,WordPress for Beginner Students - Make a Website in 2023,/course/wordpress-beginners-course-for-students/,False,Free,False,WordPress website building for free. A WordPress beginner's course. WordPress website creation. Learn WordPress now!,English,WordPress for Beginner Students - Make a Website in 2023,3.6,"Development,Web Development,Web Development","how to create a website in wordpress
how to customize a wordpress website
how to install a wordpress theme
how to connect a free website address in wordpress
create pages in wordpress
create menu in wordpress
configure wordpress settings
create posts in wordpress
learn wordpress web design
learn wordpress site editing
learn about wordpress templates",,"WordPress for Beginner Students - Make a Website in 2023. 
 WordPress website building for free. A WordPress beginner's course. WordPress website creation. Learn WordPress now!. 
 Development,Web Development,Web Development. 
 how to create a website in wordpress
how to customize a wordpress website
how to install a wordpress theme
how to connect a free website address in wordpress
create pages in wordpress
create menu in wordpress
configure wordpress settings
create posts in wordpress
learn wordpress web design
learn wordpress site editing
learn about wordpress templates. 
 "
5510804,Master Power BI: 30 Hands-On Projects for Data Visualization,/course/data-analysis-power-bi-projects/,True,₺299.99,False,"From Data Preprocessing to Advanced Business Intelligence, Analytics—Become an In-Demand Microsoft Power BI Expert!",English,Master Power BI: 30 Hands-On Projects for Data Visualization,4.6,"Development,Data Science,Microsoft Power BI","Understand the business intelligence workflow from end-to-end
Connect Microsoft Power BI to data sources
Real life case studies and projects to understand how things are done in the real world
Design and implement the same B.I. tools used by professional analysts and data scientists
Become proficient in creating stunning visualizations that communicate complex data effortlessly.
Acquire real-world skills through project-based learning, making you job-ready.","The future of Power BI holds a promise of even greater capabilities, innovation, and impact in the realm of data analytics and business intelligence. As we peer into the horizon, several exciting trends and developments are likely to shape the trajectory of Power BI:
Advanced AI Integration: The convergence of Power BI with artificial intelligence and machine learning will enable automated insights extraction, predictive analytics, and natural language processing. Users will be able to interact with their data using natural language queries, making data analysis more accessible and intuitive.
Enhanced Data Connectivity: Power BI will continue to expand its data connectivity options, facilitating seamless integration with an ever-growing variety of data sources, including IoT devices, cloud services, and external databases. This will empower organizations to derive insights from diverse and complex data streams.","Master Power BI: 30 Hands-On Projects for Data Visualization. 
 From Data Preprocessing to Advanced Business Intelligence, Analytics—Become an In-Demand Microsoft Power BI Expert!. 
 Development,Data Science,Microsoft Power BI. 
 Understand the business intelligence workflow from end-to-end
Connect Microsoft Power BI to data sources
Real life case studies and projects to understand how things are done in the real world
Design and implement the same B.I. tools used by professional analysts and data scientists
Become proficient in creating stunning visualizations that communicate complex data effortlessly.
Acquire real-world skills through project-based learning, making you job-ready.. 
 The future of Power BI holds a promise of even greater capabilities, innovation, and impact in the realm of data analytics and business intelligence. As we peer into the horizon, several exciting trends and developments are likely to shape the trajectory of Power BI:
Advanced AI Integration: The convergence of Power BI with artificial intelligence and machine learning will enable automated insights extraction, predictive analytics, and natural language processing. Users will be able to interact with their data using natural language queries, making data analysis more accessible and intuitive.
Enhanced Data Connectivity: Power BI will continue to expand its data connectivity options, facilitating seamless integration with an ever-growing variety of data sources, including IoT devices, cloud services, and external databases. This will empower organizations to derive insights from diverse and complex data streams."
5532978,Introduction to OCaml Programming - Lists and Problems,/course/learn-ocaml-programming-from-scratch/,True,₺299.99,False,Master Lists Structures and Problem Solving,English,Introduction to OCaml Programming - Lists and Problems,5.0,"Development,Programming Languages,Functional Programming","Understand the core concepts of lists
Explore a wide range of list operations
Dive deep into recursive programming techniques to solve complex problems with lists
Learn how to harness the power of pattern matching to destructure and manipulate lists effectively
Create your custom list functions tailored to your specific needs","Welcome to the ""Mastering Lists in OCaml"" course, your comprehensive journey into the world of lists in the OCaml programming language. Lists are the backbone of OCaml's functional programming paradigm, and this course is designed to equip you with the knowledge and skills needed to leverage them effectively.
Course Overview:
Lists are fundamental data structures in OCaml, and mastering them is essential for becoming a proficient OCaml programmer. This course takes you from the basics of list creation to advanced list manipulation techniques, offering a structured and hands-on learning experience.
What You Will Learn:
Foundations of Lists: Understand the core concepts of lists, including their representation, construction, and traversal.","Introduction to OCaml Programming - Lists and Problems. 
 Master Lists Structures and Problem Solving. 
 Development,Programming Languages,Functional Programming. 
 Understand the core concepts of lists
Explore a wide range of list operations
Dive deep into recursive programming techniques to solve complex problems with lists
Learn how to harness the power of pattern matching to destructure and manipulate lists effectively
Create your custom list functions tailored to your specific needs. 
 Welcome to the ""Mastering Lists in OCaml"" course, your comprehensive journey into the world of lists in the OCaml programming language. Lists are the backbone of OCaml's functional programming paradigm, and this course is designed to equip you with the knowledge and skills needed to leverage them effectively.
Course Overview:
Lists are fundamental data structures in OCaml, and mastering them is essential for becoming a proficient OCaml programmer. This course takes you from the basics of list creation to advanced list manipulation techniques, offering a structured and hands-on learning experience.
What You Will Learn:
Foundations of Lists: Understand the core concepts of lists, including their representation, construction, and traversal."
3139910,Introduction to Cloud Computing for Beginners in 30 mins,/course/cloud-computing-basics/,False,Free,False,Learn basics of Cloud computing today evening,English,Introduction to Cloud Computing for Beginners in 30 mins,4.7,"Development,Software Engineering,Cloud Computing","Cloud Computing Basics
Cloud Deployment models
Types of Cloud Services (IaaS vs PaaS vs SaaS)",,"Introduction to Cloud Computing for Beginners in 30 mins. 
 Learn basics of Cloud computing today evening. 
 Development,Software Engineering,Cloud Computing. 
 Cloud Computing Basics
Cloud Deployment models
Types of Cloud Services (IaaS vs PaaS vs SaaS). 
 "
1964454,"Applied Deep Learning: Build a Chatbot - Theory, Application",/course/applied-deep-learning-build-a-chatbot-theory-application/,False,Free,False,Understand the Theory of how Chatbots work and implement them in Python and PyTorch!,English,"Applied Deep Learning: Build a Chatbot - Theory, Application",4.6,"Development,Data Science,Deep Learning","Understand the theory behind Sequence Modeling
Understand the theory of how Chatbots work
Undertand the theory of how RNNs and LSTMs work
Get Introduced to PyTorch
Implement a Chatbot in PyTorch
Undertand the theory of different Sequence Modeling Applications",,"Applied Deep Learning: Build a Chatbot - Theory, Application. 
 Understand the Theory of how Chatbots work and implement them in Python and PyTorch!. 
 Development,Data Science,Deep Learning. 
 Understand the theory behind Sequence Modeling
Understand the theory of how Chatbots work
Undertand the theory of how RNNs and LSTMs work
Get Introduced to PyTorch
Implement a Chatbot in PyTorch
Undertand the theory of different Sequence Modeling Applications. 
 "
2854534,Data Warehouse basics for absolute beginners  in 30 mins,/course/data-warehouse-for-absolute-beginners/,False,Free,False,"Data Warehouse basic concepts like architecture, dimensional modeling, fact vs dimension table, star vs snowflake schema",English,Data Warehouse basics for absolute beginners in 30 mins,4.6,"IT & Software,Other IT & Software,Data Warehouse","Data Warehouse Basic concepts
Dimensional modeling
Facts and Dimensional tables
Schema and Snowflake schema",,"Data Warehouse basics for absolute beginners  in 30 mins. 
 Data Warehouse basic concepts like architecture, dimensional modeling, fact vs dimension table, star vs snowflake schema. 
 IT & Software,Other IT & Software,Data Warehouse. 
 Data Warehouse Basic concepts
Dimensional modeling
Facts and Dimensional tables
Schema and Snowflake schema. 
 "
533430,Vue.js Fast Crash Course,/course/vuejs-fast-crash-course/,False,Free,False,Learn to use the popular and hot JavaScript Framework VueJs / Vue or Vue.js,English,Vue.js Fast Crash Course,4.0,"Development,Web Development,Vue JS","Students will learn to install Vue
Students will learn to use Vue
Students will learn to create APPS using VUE
Students will learn to start any projects using Vue",,"Vue.js Fast Crash Course. 
 Learn to use the popular and hot JavaScript Framework VueJs / Vue or Vue.js. 
 Development,Web Development,Vue JS. 
 Students will learn to install Vue
Students will learn to use Vue
Students will learn to create APPS using VUE
Students will learn to start any projects using Vue. 
 "
94850,SAP SD Interview Questions,/course/sap-sd-interview-questions/,False,Free,False,This course is a point-to-point Q&A on the most frequently asked questions in SAP Sales and Distribution.,English,SAP SD Interview Questions,4.6,"Office Productivity,SAP,SAP SD","Have a good understanding of some of the basic concepts in SAP SD
Understand how to answer an interview question in SAP SD
Changes your perspective on how interview questions could be asked
Understand tricky questions in SAP SD",,"SAP SD Interview Questions. 
 This course is a point-to-point Q&A on the most frequently asked questions in SAP Sales and Distribution.. 
 Office Productivity,SAP,SAP SD. 
 Have a good understanding of some of the basic concepts in SAP SD
Understand how to answer an interview question in SAP SD
Changes your perspective on how interview questions could be asked
Understand tricky questions in SAP SD. 
 "
5450352,Guideline | Builder for dashboard in Power BI,/course/guideline-builder-for-dashboard-in-power-bi/,False,Free,False,"Power BI, Guideline, Templates, Report Builder",English,Guideline | Builder for dashboard in Power BI,4.5,"Office Productivity,Microsoft,Microsoft Power BI","Understand the principles of good dashboard design
Improve the user experience by creating a user-friendly and intuitive interface
Learn how to build a customized dashboard in 30 minutes
Gain an understanding of how to effectively visualize data using different types of charts and graphs to create clear and visual dashboards",,"Guideline | Builder for dashboard in Power BI. 
 Power BI, Guideline, Templates, Report Builder. 
 Office Productivity,Microsoft,Microsoft Power BI. 
 Understand the principles of good dashboard design
Improve the user experience by creating a user-friendly and intuitive interface
Learn how to build a customized dashboard in 30 minutes
Gain an understanding of how to effectively visualize data using different types of charts and graphs to create clear and visual dashboards. 
 "
999676,Cucumber with Selenium Java (Basic),/course/cucumber-with-selenium/,False,Free,False,Learn the ABC of cucumber and integrating it with Selenium,English,Cucumber with Selenium Java (Basic),4.8,"Development,Software Testing,Selenium Testing Framework","Understand what BDD is
How to work with Cucumber
How to jell Cucumber with Selenium
How to work with different testing frameworks along with cucumber",,"Cucumber with Selenium Java (Basic). 
 Learn the ABC of cucumber and integrating it with Selenium. 
 Development,Software Testing,Selenium Testing Framework. 
 Understand what BDD is
How to work with Cucumber
How to jell Cucumber with Selenium
How to work with different testing frameworks along with cucumber. 
 "
4261474,PLCnext- Next generation PLC,/course/plcnext-next-generation-plc/,False,Free,False,"Learn about PLC Programming (Digital and Analog), OPC UA, MQTT and Cloud interfacing",English,PLCnext- Next generation PLC,4.5,"IT & Software,Other IT & Software,PLC","PLC Programming with PLCnext
HMI Screen designing
Interfacing external hardware (Raspberry pi) with PLC via OPC UA
Interfacing external software (FACTORY IO) with PLC via OPC UA",,"PLCnext- Next generation PLC. 
 Learn about PLC Programming (Digital and Analog), OPC UA, MQTT and Cloud interfacing. 
 IT & Software,Other IT & Software,PLC. 
 PLC Programming with PLCnext
HMI Screen designing
Interfacing external hardware (Raspberry pi) with PLC via OPC UA
Interfacing external software (FACTORY IO) with PLC via OPC UA. 
 "
1036604,Make in-house Hacking & Pentesting lab,/course/learn-how-to-build-own-virtual-penetration-testing-lab/,False,Free,False,"Build your ""Hacking"" lab on your own laptop / computer to improve your skills",English,Make in-house Hacking & Pentesting lab,4.1,"IT & Software,Network & Security,Penetration Testing","Start penetration testing with your single computer and build own LAB
Start penetration testing for networks, computers, and web applications attacks practices
Everything will be in self controlled environment",,"Make in-house Hacking & Pentesting lab. 
 Build your ""Hacking"" lab on your own laptop / computer to improve your skills. 
 IT & Software,Network & Security,Penetration Testing. 
 Start penetration testing with your single computer and build own LAB
Start penetration testing for networks, computers, and web applications attacks practices
Everything will be in self controlled environment. 
 "
1593746,Scala and Spark 2 - Getting Started,/course/scala-and-spark-2-getting-started/,False,Free,False,Get ready to develop applications using Scala and Spark,English,Scala and Spark 2 - Getting Started,4.2,"IT & Software,Other IT & Software,Apache Spark","Setup Development environment for building Scala and Spark applications
Install Java and JDK
Setup IntelliJ and add Scala plugin
Develop simple Scala program
Integrating IntelliJ with Spark
Setup sbt to build scala applications
Setup winutils to read files on windows using Spark
Build jar file using sbt
Setup Spark and run Spark job",,"Scala and Spark 2 - Getting Started. 
 Get ready to develop applications using Scala and Spark. 
 IT & Software,Other IT & Software,Apache Spark. 
 Setup Development environment for building Scala and Spark applications
Install Java and JDK
Setup IntelliJ and add Scala plugin
Develop simple Scala program
Integrating IntelliJ with Spark
Setup sbt to build scala applications
Setup winutils to read files on windows using Spark
Build jar file using sbt
Setup Spark and run Spark job. 
 "
2443812,UNIX for Testers-Automate UNIX in Test Automation (Selenium),/course/unix-for-testers-automate-unix-in-test-automation-selenium/,False,Free,False,Unix Knowledge required for Software Testers - Manual and Automate the various UNIX / LINUX processes.,English,UNIX for Testers-Automate UNIX in Test Automation (Selenium),4.5,"IT & Software,Operating Systems & Servers,Automation Testing","All Manual Unix Concepts required for Software Testers
How to Automate the various Unix Processes, so as to achieve end to end test automation.
Learn about Putty, winScp
Learn about Java SSH library (Jsch) - To do automation of Unix processes",,"UNIX for Testers-Automate UNIX in Test Automation (Selenium). 
 Unix Knowledge required for Software Testers - Manual and Automate the various UNIX / LINUX processes.. 
 IT & Software,Operating Systems & Servers,Automation Testing. 
 All Manual Unix Concepts required for Software Testers
How to Automate the various Unix Processes, so as to achieve end to end test automation.
Learn about Putty, winScp
Learn about Java SSH library (Jsch) - To do automation of Unix processes. 
 "
5506152,Unleash your Creativity with Stable Diffusion AI,/course/stable-diffusion-automatic1111/,False,Free,False,"Free & comprehensive course to learn Stable Diffusion covering Automatic1111 UI, API, ControlNet & lot more",English,Unleash your Creativity with Stable Diffusion AI,4.4,"IT & Software,Other IT & Software,Stable Diffusion","Understand the basic concepts behind Stable Diffusion, including diffusion models, latent vector spaces, and text-to-image generation.
Learn how to set up and run Stable Diffusion in AWS, GCP & Azure cloud
Gain experience generating images and editing existing images using Stable Diffusion and Automatic1111 user interface.
How to use Stable Diffusion programmatically via API(Application Programming Interface)
Overview of ControlNet & Dreambooth with Hands on Examples
How to extend Stable Diffusion Functionality Using Automatic1111 Plugins
How to use custom models for image generation",,"Unleash your Creativity with Stable Diffusion AI. 
 Free & comprehensive course to learn Stable Diffusion covering Automatic1111 UI, API, ControlNet & lot more. 
 IT & Software,Other IT & Software,Stable Diffusion. 
 Understand the basic concepts behind Stable Diffusion, including diffusion models, latent vector spaces, and text-to-image generation.
Learn how to set up and run Stable Diffusion in AWS, GCP & Azure cloud
Gain experience generating images and editing existing images using Stable Diffusion and Automatic1111 user interface.
How to use Stable Diffusion programmatically via API(Application Programming Interface)
Overview of ControlNet & Dreambooth with Hands on Examples
How to extend Stable Diffusion Functionality Using Automatic1111 Plugins
How to use custom models for image generation. 
 "
937042,Introduction to ARM Cortex-M Assembly Programming (FREE),/course/arm-cortex-m-assembly-programming/,False,Free,False,Learn Assembly Programming the Practical Way,English,Introduction to ARM Cortex-M Assembly Programming (FREE),4.4,"IT & Software,Hardware,ARM Cortex-M","Solid grasp of the ARM Instruction Set.
write complete Assembly software based on the ARM Cortex-M Architecture",,"Introduction to ARM Cortex-M Assembly Programming (FREE). 
 Learn Assembly Programming the Practical Way. 
 IT & Software,Hardware,ARM Cortex-M. 
 Solid grasp of the ARM Instruction Set.
write complete Assembly software based on the ARM Cortex-M Architecture. 
 "
3726470,(Security Operation Centre) SOC Essentials by SOC Experts,/course/soc-essentials/,False,Free,False,A non-technical guide to your first Cybersecurity Job through this SOC Training,English,(Security Operation Centre) SOC Essentials by SOC Experts,4.6,"IT & Software,Network & Security,Security Operations Center (SOC) Analyst Skills","What is Security Operations Center (SOC)?
People, Processes and Technologies used in SOC
What are the skills required to get a job in SOC?
How to become a Security Analyst or SOC Analyst?
Basics of IT Infrastructure in a company.
Why there is so much demand for SOC jobs in the market?",,"(Security Operation Centre) SOC Essentials by SOC Experts. 
 A non-technical guide to your first Cybersecurity Job through this SOC Training. 
 IT & Software,Network & Security,Security Operations Center (SOC) Analyst Skills. 
 What is Security Operations Center (SOC)?
People, Processes and Technologies used in SOC
What are the skills required to get a job in SOC?
How to become a Security Analyst or SOC Analyst?
Basics of IT Infrastructure in a company.
Why there is so much demand for SOC jobs in the market?. 
 "
1015110,Networking Concepts for Beginners,/course/networking-concepts-for-beginners/,False,Free,False,Learn the building blocks of modern network design.,English,Networking Concepts for Beginners,4.1,"IT & Software,Network & Security,IT Networking Fundamentals","Understand Networking concepts and fundamentals including, Network Types (LANs/WANs)
Understand Network Topologies and Networking Devices
How IP Protocols, Service Ports, TCP/UDP, ICMP and DNS work
Understand Routers, Routing, Routing Protocols, and Access control protocols
How to apply Physical Security",,"Networking Concepts for Beginners. 
 Learn the building blocks of modern network design.. 
 IT & Software,Network & Security,IT Networking Fundamentals. 
 Understand Networking concepts and fundamentals including, Network Types (LANs/WANs)
Understand Network Topologies and Networking Devices
How IP Protocols, Service Ports, TCP/UDP, ICMP and DNS work
Understand Routers, Routing, Routing Protocols, and Access control protocols
How to apply Physical Security. 
 "
2240994,Manual Testing Crash Course for Software Testers,/course/manual-software-testing-learning/,False,Free,False,Specially designed course for SOFTWARE TESTER/QA/Test Engineers| JIRA & Agile realtime Implementation,English,Manual Testing Crash Course for Software Testers,4.3,"Development,Software Testing,Software Testing","Software Manual Testing Concepts (Basic to Advance), Interview Questions with Best Practices
Ready to attend and crack Experience Level Software Manual Testing interviews
Practical working knowledge of JIRA from QA point of view, Will be ready to use JIRA for Bug Tracking & Task Management
Practical exposer to Database Testing (using MySQL database) & Backend Testing using (Unix/Linux)
Working exposer to API Testing using Postman Tool",,"Manual Testing Crash Course for Software Testers. 
 Specially designed course for SOFTWARE TESTER/QA/Test Engineers| JIRA & Agile realtime Implementation. 
 Development,Software Testing,Software Testing. 
 Software Manual Testing Concepts (Basic to Advance), Interview Questions with Best Practices
Ready to attend and crack Experience Level Software Manual Testing interviews
Practical working knowledge of JIRA from QA point of view, Will be ready to use JIRA for Bug Tracking & Task Management
Practical exposer to Database Testing (using MySQL database) & Backend Testing using (Unix/Linux)
Working exposer to API Testing using Postman Tool. 
 "
1075950,ARM Cortex-M : Modular Embedded Systems Design (FREE!),/course/arm-cortex-m-building-your-own-autonomous-robot-from-scratch/,False,Free,False,"Build an autonomous robot from a System's Approach, Code purely in Assembly and Bare Metal Embedded-C",English,ARM Cortex-M : Modular Embedded Systems Design (FREE!),3.9,"IT & Software,Hardware,ARM Cortex-M","Code, test and debug an embedded software system written in bare-metal embedded-c and assybly
Design, test and debug an obstacle avoidance autonomous robot
Build Drivers and API's in assembly language
Build Drivers and API's in bare-metal embedded-c
Build a complete mechatronic system from scratch
Understand and apply the principles of modular design
Write Drivers and API's for Infrared sensors
Write Drivers and API's for Ultrasonic sensors
Write Drivers and API's for Servo motors
Write Drivers and API's for DC-Motors in assembly
Professionally generate project documentation
Write requirement document
Write multi-threaded firmwares
Write Drivers and API's for General Purpose Timers
Professionally draw Call-graphs
Professionally draw Data Flow Graphs",,"ARM Cortex-M : Modular Embedded Systems Design (FREE!). 
 Build an autonomous robot from a System's Approach, Code purely in Assembly and Bare Metal Embedded-C. 
 IT & Software,Hardware,ARM Cortex-M. 
 Code, test and debug an embedded software system written in bare-metal embedded-c and assybly
Design, test and debug an obstacle avoidance autonomous robot
Build Drivers and API's in assembly language
Build Drivers and API's in bare-metal embedded-c
Build a complete mechatronic system from scratch
Understand and apply the principles of modular design
Write Drivers and API's for Infrared sensors
Write Drivers and API's for Ultrasonic sensors
Write Drivers and API's for Servo motors
Write Drivers and API's for DC-Motors in assembly
Professionally generate project documentation
Write requirement document
Write multi-threaded firmwares
Write Drivers and API's for General Purpose Timers
Professionally draw Call-graphs
Professionally draw Data Flow Graphs. 
 "
5505392,Mastering Java Development: Build 65 Hands-On Projects,/course/build-java-projects/,True,₺299.99,False,Build resume-ready applications and elevate your career prospects by mastering diverse Java concepts.,English,Mastering Java Development: Build 65 Hands-On Projects,4.9,"Development,Web Development,Java","Gain in-depth understanding of core & advanced features of Java
Master Object-Oriented Programming concepts by using a real-world application as a case study
Get real-world experience by developing an Java based Web application using technologies like JSP, Servlets
Discover best practices to write clean, maintainable, and efficient Java code.
Unlock career growth by mastering one of the industry's leading programming languages.
Get hands-on experience in Java libraries, frameworks, and the Java ecosystem.
Build portfolio-worthy projects that showcase your Java programming skills.","Dive deep into the world of Java programming by immersing yourself in a hands-on, project-based course tailored to foster a strong foundation in Java development. By the end of this course, learners will have completed 65 individual projects, spanning from basic applications to intricate systems, ensuring a comprehensive grasp of Java's vast capabilities.

Real-World Application: Building 65 projects allows you to experience the full spectrum of Java's capabilities, giving you practical experience that is invaluable in real-world development scenarios.
Holistic Understanding: Each project is curated to expose learners to different facets of Java, ensuring that by the end of the course, learners have a well-rounded and in-depth understanding of the language.
Portfolio Development: These projects serve as great portfolio pieces, showcasing your ability to develop in Java and helping to distinguish you in the job market or in academic pursuits.","Mastering Java Development: Build 65 Hands-On Projects. 
 Build resume-ready applications and elevate your career prospects by mastering diverse Java concepts.. 
 Development,Web Development,Java. 
 Gain in-depth understanding of core & advanced features of Java
Master Object-Oriented Programming concepts by using a real-world application as a case study
Get real-world experience by developing an Java based Web application using technologies like JSP, Servlets
Discover best practices to write clean, maintainable, and efficient Java code.
Unlock career growth by mastering one of the industry's leading programming languages.
Get hands-on experience in Java libraries, frameworks, and the Java ecosystem.
Build portfolio-worthy projects that showcase your Java programming skills.. 
 Dive deep into the world of Java programming by immersing yourself in a hands-on, project-based course tailored to foster a strong foundation in Java development. By the end of this course, learners will have completed 65 individual projects, spanning from basic applications to intricate systems, ensuring a comprehensive grasp of Java's vast capabilities.

Real-World Application: Building 65 projects allows you to experience the full spectrum of Java's capabilities, giving you practical experience that is invaluable in real-world development scenarios.
Holistic Understanding: Each project is curated to expose learners to different facets of Java, ensuring that by the end of the course, learners have a well-rounded and in-depth understanding of the language.
Portfolio Development: These projects serve as great portfolio pieces, showcasing your ability to develop in Java and helping to distinguish you in the job market or in academic pursuits."
1368160,Master JMeter from Basics (Performance + Load + API Testing),/course/master-jmeter-from-basics-performance-load-api-testing/,False,Free,False,10+ hours of JMeter Learning from basics to advance. Best JMeter Tutorial you will get.,English,Master JMeter from Basics (Performance + Load + API Testing),4.5,"Development,Software Testing,JMeter","Working of JMeter
Developing Test Scenarios in JMeter
Ways how to do performance Testing with JMeter
Generate different types of Reports
Integration of JMeter with Selenium
JMeter advance Concepts
Practicing Sessions
Detail knowledge of JMeter Components",,"Master JMeter from Basics (Performance + Load + API Testing). 
 10+ hours of JMeter Learning from basics to advance. Best JMeter Tutorial you will get.. 
 Development,Software Testing,JMeter. 
 Working of JMeter
Developing Test Scenarios in JMeter
Ways how to do performance Testing with JMeter
Generate different types of Reports
Integration of JMeter with Selenium
JMeter advance Concepts
Practicing Sessions
Detail knowledge of JMeter Components. 
 "
5501196,React Pro: Build 45 Real-World Web Development Projects,/course/build-react-web-development-projects/,True,₺299.99,False,"Learn React Programming: Develop Web Applications Using Socket, REST APIs, Firebase, React Hooks, Bootstrap, React.js",English,React Pro: Build 45 Real-World Web Development Projects,4.8,"Development,Web Development,React JS","Master the foundational principles of React for efficient web development.
Build web apps that are powerful, fast, user-friendly, and reactive.
Learn how to create React Components, React Forms
Step-by-step guidance for designing and assembling advanced React projects.
Create a stunning portfolio featuring real-world React projects.
Use the latest React features like hooks and functional components.
Learn best practices for structuring large-scale React applications.
Secure your React application against common security threats.","Embark on a transformative journey into the world of React with this comprehensive course designed for developers of all levels. Over the span of this program, you'll tackle a diverse array of real-world projects that will hone your skills in JSX, component architecture, state management, and advanced features like Hooks and the Context API. You'll also explore state-of-the-art libraries and frameworks such as Redux and Material-UI. Whether you're a beginner looking to break into web development or an experienced coder aiming to upskill, this course offers the hands-on experience needed to become a proficient React developer.
In This Course, We Are Going To Work On 45 Real World React Development Projects Listed Below, Develop Real World Web Applications Using Socket, REST APIs, Firebase, React Hooks, Bootstrap, React.js, Webpack , HTML5 , CSS3 , React- Router.

Project-1: React Photo Editor with CSS & React Filters","React Pro: Build 45 Real-World Web Development Projects. 
 Learn React Programming: Develop Web Applications Using Socket, REST APIs, Firebase, React Hooks, Bootstrap, React.js. 
 Development,Web Development,React JS. 
 Master the foundational principles of React for efficient web development.
Build web apps that are powerful, fast, user-friendly, and reactive.
Learn how to create React Components, React Forms
Step-by-step guidance for designing and assembling advanced React projects.
Create a stunning portfolio featuring real-world React projects.
Use the latest React features like hooks and functional components.
Learn best practices for structuring large-scale React applications.
Secure your React application against common security threats.. 
 Embark on a transformative journey into the world of React with this comprehensive course designed for developers of all levels. Over the span of this program, you'll tackle a diverse array of real-world projects that will hone your skills in JSX, component architecture, state management, and advanced features like Hooks and the Context API. You'll also explore state-of-the-art libraries and frameworks such as Redux and Material-UI. Whether you're a beginner looking to break into web development or an experienced coder aiming to upskill, this course offers the hands-on experience needed to become a proficient React developer.
In This Course, We Are Going To Work On 45 Real World React Development Projects Listed Below, Develop Real World Web Applications Using Socket, REST APIs, Firebase, React Hooks, Bootstrap, React.js, Webpack , HTML5 , CSS3 , React- Router.

Project-1: React Photo Editor with CSS & React Filters"
4430632,Programming Course for Beginners - Become a Software Dev,/course/learn-java-programming-java-beginners-course/,False,Free,False,Learn Java programming and become a Java software developer in 6 months! What you will learn applies in Java 8-17,English,Programming Course for Beginners - Become a Software Dev,4.2,"Development,Programming Languages,Java","In this course you will learn the basics of the Java programming language in a practical wa
We will cover the subjects together from the installation of the necessary software to the creation and running of your first functional applications..
We will learn how to solve problems and write Algorithms
We will write 3 Java Games using what we learned",,"Programming Course for Beginners - Become a Software Dev. 
 Learn Java programming and become a Java software developer in 6 months! What you will learn applies in Java 8-17. 
 Development,Programming Languages,Java. 
 In this course you will learn the basics of the Java programming language in a practical wa
We will cover the subjects together from the installation of the necessary software to the creation and running of your first functional applications..
We will learn how to solve problems and write Algorithms
We will write 3 Java Games using what we learned. 
 "
5477952,Master Basics of ChatGPT & OpenAI API,/course/master-openai-basics-learnit/,False,Free,False,Learn ChatGPT and OpenAI API to understand hwo you can create powerful applications wtih AI integration and support,English,Master Basics of ChatGPT & OpenAI API,4.0,"Development,Software Engineering,OpenAI API","OpenAI API
ChatGPT
Create OpenAI Account
Understand the difference between OpenAI Models
Learn use cases when ChatGPT may be applied
Understand the next steps to master ChatGPT like a Pro",,"Master Basics of ChatGPT & OpenAI API. 
 Learn ChatGPT and OpenAI API to understand hwo you can create powerful applications wtih AI integration and support. 
 Development,Software Engineering,OpenAI API. 
 OpenAI API
ChatGPT
Create OpenAI Account
Understand the difference between OpenAI Models
Learn use cases when ChatGPT may be applied
Understand the next steps to master ChatGPT like a Pro. 
 "
